dataset_row,text,class
22139,pls stop gassing fat hoes,1
22140,It's a sad sad day when a bitch loses her sponsor,1
22141,To many niggas and not enough hoes and most of you niggas acting like hoes,1
22142,Yessir. You know this man RT @BryceHamilton11: @ItsNotHarold u got some pack fag boy I'm comin thru,1
22143,Flights from Liberia should just be rerouted to Ferguson.. 2 birds 1 stone.,0
22144,Your acting like a spoiled little faggot have fun,2
22145,This bitch is stupid. -.-; Anti Feminist: http://t.co/vsgCwtn4j6 via @youtube #dumbass #blndsundoll4mj,1
22146,"&#8220;@CayMarieee: I really hate this bitch, but she knows me best &#128149;&#128153;&#8221;",1
22147,RT @IGGYAZALEA: its like the guy that asks for your number and then says you ugly and a bitch when you say no&#8230;,1
22148,Bad blood in the camp &amp; if it's bout a bitch just know I don't respect it homie,1
22149,it's 2014 bitches need to be ready for the D fellaz! Don't play they games! Let that high school tease shit last a day. #swag,1
22150,quitting showed me who my true friends were and it showed me all the ones who were the two faced bitches :),1
22151,sorry wrong bitch &#9996;&#65039;,1
22152,We over here struggling with college and work and ice jj fish making money for being trash lol. What has this world come to.,0
22153,RT @BudaHefner74: &#8220;@breathTaker___: Wake up in the morning give me head bitch &#128514;&#128557;&#8221;,1
22154,RT @JustDoIt_Rob: I'll throw a cheeseburger at her bitch ass!,1
22155,https://t.co/jtLZErgxI0 Leo get the fuck off of vine you fag,2
22156,"RT @Shaa_Jenkins: If I hit ya nigga , bitch I'm sorry &#128520;&#128526;",1
22157,RT @boss_sant: I would never trip over a bitch that aint mine &#128514;&#128514; niggas clowns man,1
22158,lil bitch,1
22159,@BobbyRosee Let the hoes tell it man..,1
22160,@_Saltlife13 Lol chill pussy,1
22161,Eyebrows up and down like Wall Street homes... RT @Apex_Alpha95: RT @Nubie_C: Y'all bitches wilding with pencil &#128533; http://t.co/WxwRBeE0Ok,1
22162,This hoe taken by the world smh,1
22163,RT @PvTruest: #Nevertrustabitch never trust a bitch who has a fresh copy of master p album,1
22164,"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",2
22165,Back #InHighSchool me and @NTGOnline used to have to stiff-arm bitches that kept tryna steal our fitteds,1
22166,Hit it and pass it until that pussy elastic,1
22167,"' And you know that I believe it , cause her pussy to mee... &#1041185;&#1041240; And she don't fuck with many niggahs , she don't fuck with any niggahs &#1041219; .",1
22168,RT @ShelleT1986: Great start the morning! My daughter danced herself into the coffee table and gave herself a nice shiner... Yea she's a wh&#8230;,0
22169,RT @Rajput_Ramesh: Friends a Proud Hindu n ShivSainik brother shri Ramesh Jadhav was murdered by Jihadis plz help trend #RameshJadhav http:&#8230;,0
22170,Chicks love these ugly hipster faggots. Prolly cause they look like the dad that was never in their life.,2
22171,RT @miilkkk: All these forms and bitch you still don't get what I'm saiyan http://t.co/FgwRoG4TPu,1
22172,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/McOZNHt7N2,0
22173,"""@King_Shawn_6: @white_thunduh that's where I get my yellow flags for being amazing &#128079;&#128524;"" HELL YEAH NIGGY",1
22174,@ThugMon3yy @ChandailBailey @SteeZeyFLOW @HunturPls it does. you and all your hipster friends are ugly as fuck... and yo pussies all stank,1
22175,"When u see that bitch in 5 months like"" yea im having a boy ! "" bitch u was twerking on dicc on vday #weknow",1
22176,Gotta go get a haircut ASAP tomorrow ain't no bitches looking at me right now. And today they all was out. The frustration.,1
22177,@SkippyLongDick i will literally confront some bitch asses! Fo reall. Trill.,1
22178,Fck dem old hoes..... No double entree...,1
22179,&#8220;@My_Fish_Died: You dammn Weed potheads are annoying af on Twitter&#8221; weed and pot are the same thing faggot,2
22180,RT @FuckBoiRik: Ok seriously fuck the people who slam on their breaks when the light turns yellow. FLOOR THAT SHIT BITCH,1
22181,Met a foreign bitch at Wesley . &#128064;&#128064; she better call me,1
22182,RT !! @6oysLoveKeena: I will never EVER EVER give a nigga my all unless I know for a fact he doing the same . yeen finna play me bitch &#128514;&#9996;,1
22183,hoes in my iPhone...,1
22184,Amo hangs http://t.co/h8UQDrjeCb,0
22185,"And honestly I'm a social hoe. I'll talk to any and everybody. Nowhere in there did I said fuck, suck, and trap.",1
22186,@NoHazardNoParty @PiBBzYx @piersmorgan @Jim_McLaren I can't wait for the day they take them be a boon for the entire nation,0
22187,"Ain't nothing funnier then watching somebody live a complete different life on the internet I be like ""who this hoe think she foolin""",1
22188,"RT @AlexiisStarr: #OccupySLU ""Ima fuck me a white bitch, slap her and choke her"" this is what is being said now livestream interview w/ #Fe&#8230;",1
22189,"RT @RealSexNotes: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a titl&#8230;",1
22190,Now this new bitch acting dumb tryna correct my every word.,1
22191,I be teaching bitches how to clear the bong mon,1
22192,I remember the VA Tech band called us planet of the apes. I was ready to flip,0
22193,@HomoHulk same here. Fucking hated that bitch.,1
22194,@ChiefKeef fucc droppin songs when yu gon drop a mixtape nicca,1
22195,What a bitch.. #pshh,1
22196,Why do bitches put fuck a bio in they bio?... technically u still wrote a bio.,1
22197,RT @DurtMcHurtt: I just want to fuck bitches and listen to Conway Twitty.,1
22198,RT @most_DUEP: I occasionally go to play flappy bird and then I die before getting one and remember how much I hate it.,0
22199,RT @Kaedashian: &#8220;@WhitDAWGem_: There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a problem.&#8230;,1
22200,I just seen your main bitch I might fuck with her,1
22201,RT @HaloTGMG: @1stName_Bravo we all know this nigga a bitch.... niggas got nerve on twitter.,1
22202,"' See I gotta get this money ma palms itchin , niggahs gossip like hoes most of them bitches .",1
22203,"I don't chase no bitches, just chase my #dreams",1
22204,"Besides my sisters, this is one of two bitches you will always catch me with. http://t.co/FXZyCvvnPq",1
22205,You cant tell these bitches nothing... they belong to the city,1
22206,@TomMahoney91 what now bitch,1
22207,RT @TrapicalGod: These hoes really ain't loyal &#128514;&#128591; http://t.co/6u2kbYkQ2n,1
22208,RT @fatguythe: *sings Careless Whisper to broken 7 year old flip flop on the way to the trash,0
22209,RT @_Headsyoulose: I'll write a poem for u hoe http://t.co/jQPzftI14w,1
22210,RT @wastedsatan: Ane is a cunt,1
22211,@CallNeeshCakey we in this bitch finna get crunk eyebrows on double PAPP &#128165;&#128165;,0
22212,@kiara_curry i know im so kidding. Some of BET is funny. I love when blacks call eachother ignorant and niggers. Makes me not have to,2
22213,I bet he rey go crazy ona bitch jack llab,1
22214,Pulling hoes ain't something to be proud of hoes go with anybody &#9995;,1
22215,"imma hit the ground work in the pussy 

she gone come back everytime",1
22216,RT @AMGLLCCEO: When you die but a bad bitch walk in yo funeral &#128526;&#128526;&#128514;&#128514;&#128514;&#128514; http://t.co/YZs9DQVqDV,1
22217,"' Shawty wanna tell me secrets on how to rap niggah , I tell that bitch it's more attractive when you hold it down &#1043359;&#1043351; .",1
22218,Can you catch a box hoe ?,1
22219,This bitch takes bitch to another level,1
22220,Experience Charlie. Married woman who loves hot phone sex with strangers. Can you get me off? - 27 http://t.co/BjymDFo7pF,1
22221,@IbePocahontas bitch we shot a music video,1
22222,Money hungry hoes they can never get a crumb,0
22223,"RT @BrentLanders6: Charlie: ""My last two songs will be quasi-religious songs for the sake of @WhiteIronBand who's coming up next.""",0
22224,RT @LinnyKravtiz: The Mona Lisa could've been a bad bitch http://t.co/dj3oDVDAP0,1
22225,RT @amh_1126: s/o #NF @patpatbush thanks for the follow Hun!! &#128536;&#128536;,0
22226,RT @_yeaimmaBOSS: &#8220;@100046729: I wonder if I @ oomf I be like I want fuck would I be wrong or &#128533;&#8221; you a be one brave as bitch&#128514;&#128514;,1
22227,"&#8220;@cooney_mane: @BrianMC630 ""they played a great job"" who's the retard now?&#8221;

&#128514;&#128514;&#128514;",1
22228,RT @___Royals: When niggas try to act hard but really be bitch made &#128514;,1
22229,you bitches love yall some corny nigga,1
22230,"&#8220;@GoldieMack_: &#8220;@Treslyon: @GoldieMack_ shit where you from&#8221;

Baltimore...&#8221; Man them hoes fine &amp; crazy",1
22231,Lmao RT @Handsomeesco_55 If u live wit ya girl and u do dishes u a faggot,2
22232,Lil Wayne has fucked every bad bitch in the game,1
22233,I am such a little bitch today&#128517;,1
22234,"The thinner the eyebrow, the crazier the bitch",1
22235,&#128530; RT @coldhearted9_: &#8220;@11wdNICK: Still can't see what niggers see in them white hoes....&#8221;&#128563; don't do this everrrrrr,1
22236,RT @LevisNInk: &#8220;@iDocLyfe: When you ain't had pussy in a hot minute... http://t.co/uidvqXugE2&#8221; OMM &#128514;,1
22237,Yaaaaaas bitch,1
22238,Goofy ass. lmfaoo make a niggah laugh,1
22239,RT @iRelatesGirl: when that one stupid bitch pops up on your timeline... http://t.co/ai00UolEez,1
22240,"RT @TEYANATAYLOR: Me and this bitch may not be the best of friends, but this cover??? #STUNNING! #LoveIt She ate that &#128525;&#128525;&#128525;&#128525;&#128525; http://t.co/N5z&#8230;",1
22241,&#8220;@_Perarl: Im so happy in the morning after I shave my pussy cuteness always sets me up for a good day&#128522;&#8221;u need some dick,1
22242,#drunk #trash #trashed #wasted @ The Draught Horse http://t.co/UvWkhpEswh,0
22243,&#8220;@CauseWereGuys: One wrong move and consider your bitch mine http://t.co/01VJZqnaHh&#8221; @its_gabbyElla @Lyssa_Rae16,1
22244,I love living in Minnesota. The weather is bad enough for people to bitch about it but we don't have anything serious. Stay safe east coast,1
22245,"@jessespector the bird has a hat. So it's hats on hats, who can beat that?",0
22246,@afuehring is little bitch an emotion? Cuz I'm feeling it..,1
22247,RT @KingLekan90210: I forgive all u hoes/girls,1
22248,I dont even say nigga i say nigger. Im like Chuck Norris. I say the nigger word without checking over my shoulder.,2
22249,"RT @KlTTYKlLLA: &#8220;@IsThatJamesBond: ""@BluntsNextDoor: Good pussy have a Nigga like http://t.co/Uy6r3zXXNM"" funniest thing I've ever seen on &#8230;",1
22250,RT @Sexualgif: bitches are so shady... oh my god &#128514;&#128514; http://t.co/dJ3SrlwbTK,1
22251,I'll be that lmao &#128513;&#128513;&#128513;RT @KoolAssK: @1MarKus_A pussy,1
22252,"note to self: boiling water hot, monkey brain",0
22253,@VictorRico3 No I don't fuck with those hoes ask Paco he does,1
22254,These hoes will be exposed!!,1
22255,"""Pistol whip my Dickau, shoot yo bitch club up.""

Sometimes freestyles be freestyles. And I'm okay with that.",1
22256,Fucking bitches never hit a nigga back up,1
22257,"RT @RayIopez: Niggas Be Like

&#128663;_____________&#128659;
Fuck! There go the 5'o

__&#128663;______&#128659;__
Be cool son

___&#128663;&#128659;_____
Man fuck 

___&#128659;___&#128663;____
bitch as&#8230;",1
22258,MY. NIGGA!! RT @Lito_TheGawd: Feel good to not have no hoes. Yall can't even throw that charge my way no more.,1
22259,looks like my highlight of the night will be getting Lewis and having a quick fag outside work #shite,1
22260,@HonorChrisKyle @_tony_soprano2 Amen on this tweet. 105 mm rockets from Victor Charlie leave a lasting impression.,0
22261,Joes parties got hoes but it's always hot as hell,1
22262,I'd rather be at school improving my life than sleeping at home #im #back #bitch,1
22263,RT @AshlynnFullmer: This is my beach bitch @tonydecola http://t.co/uEqoEylafP,1
22264,RT @QwestsideFoolay: &#8220;@MiraGotTheJUICE: Woah did this bitch say love?&#128566;&#128514;&#128514;&#128557;&#128557; http://t.co/1NZDVTQSUy&#8221; &#128514;&#128514;&#128514;,1
22265,RT @KingCurtisJayy: Ugly hoes love to fight lmao . They ain't got none to lose &#128553;&#128514;,1
22266,Foreigners come here just to leech off our welfare,2
22267,I need a bitch &#128533;,1
22268,I used to picture him coming up the wadi to FOB Sharana with a barrel of brandy for me @iiarwatch,0
22269,@LouieVRee @TehReelHov dat bitch a tampon,1
22270,"@matty_2_fatty fuck you bitch, where's my sleeve",1
22271,Shouts out to all my goth bitches,1
22272,RT @L1LDebbie: So it's rude to talk about fat bitches but it's cool to talk about skinny bitches?! Cus I know alot of thick hoes on the ver&#8230;,1
22273,RT @KxRxSxB: Sometimes I turn my phone on loud to tweet just to hear the bird chirp. #TrueStory #TeamiPhone,0
22274,@J_Logan And you know best about the bird moves...!!!,0
22275,nasty hoe,1
22276,@Based_Saiyan my grandpa has better comebacks and he's dead you faggot go outside and let go of your little ass dick for a minute,1
22277,I put her pussy on the map!!!,1
22278,Twitter let you know who every hoe is in every city and country,1
22279,@TrillVanillaaa bitch,1
22280,"&#8220;@50TysonRap: Aye nigga, who tryna freestyle?&#8221; You trash though lol",1
22281,@duhhvenuhh love you too bitch&#128129;&#128536;,1
22282,RT @BudapecanShellz: This bitch needs to be ray rice'd http://t.co/tX51aFhDDF,1
22283,That ass so perfect we can't help it RT @miavenise: y'all diss hoes but praise nicki minaj everyday. I don't understand niggas man,1
22284,' Cause these hoes ain't loyal ! And niggahs ain't either ! When it go down you callin for hittas that you ain't... http://t.co/hj8GAfFZaM,1
22285,My nigga got me hanging out with his fat catfish bitch smh,1
22286,"curiosity killed the cat, bitches gunna die out here just to see my head game",1
22287,"Bad bitch, chest out......no wonder why Miss Righteous keeps on getting left out",1
22288,You out there popping them pills fucking them stank hoes.. Keep it real you ain't really bout your bank roll.. You're satisfied.,1
22289,RT @NatyyG: Some bitches be praying for the day you leave your nigga...,1
22290,"&#128518;""@QbF150: On a leash &#128555;RT @80sbaby4life: Just pussy &#128553;""",1
22291,RT @DJZeeti: i couldnt host 106 and park .. i'd fuck too many young bitches,1
22292,"RT @_LindseyLove: ""Let me tell y'all bitches something right quick"" http://t.co/2jcQl8pFLc",1
22293,Fuck all u stupid hoes #idgafmode,1
22294,"@Z_M_G_ &#128514;&#128514;&#128514;&#128514;&#128514; wow. I love how you called yourself a slut, but no really. You wouldn't ever cheat on a girl, bitches are so dumb.",1
22295,H8 fake bitches,1
22296,".@AlyssSmithh @KeveeeD Yes indeed! Camels, ostriches and zebras! Sept. 5-7 http://t.co/X3Oapfm3e8 #VCCamelRaces",0
22297,RT @ReeseZamora: @daxmw23 Dax we don't love these hoes,1
22298,RT @TAXSTONE: If certain niggaz can even get my bitch attention hey can have it,1
22299,Johnny Rebel - Quit your bitchin' nigger!: http://t.co/uCGhrY7zGe,2
22300,The jigg is up,0
22301,@WHSVGrantCruise birds of a feather. You stand with PETA. I stand with sanity.,0
22302,&#8220;@iDisrespectHoez: RT @GodOfMilfs: Single moms got that proven pussy&#8221; LOL fckd up but truuu,1
22303,Up and let the heat pop bitch,1
22304,RT @from_Hadria: When you listening to a bitch complaining about a nigga that ain&#8217;t even hers. http://t.co/Z09qLImXGE,1
22305,RT @Great_Bryt: Riff Raff is trash,0
22306,All of my bitches know they temporary,1
22307,RT @que: I know u dawg hoes bck in style,1
22308,Pussy on my mouth pussy on my pinky ring,1
22309,RT @StephGhost: RT @iDntWearCondoms: Come somebody please get me a PS4? Willing to eat pussy for it if need be.,1
22310,What's up faggots bet y'all thought you'd seen the last of me,2
22311,Obese people cost the healthcare system too much,1
22312,RT @gab_mccarthy: @rosestokoe @JuliaMarie892 @_suline @violetethompson @CAmatuzzo but then there's the yellow writing on the black jerse ...,0
22313,I hate that one random tear that comes out when you haven't blinked &#128560;like nigga stop being a bitch &#128162;,1
22314,RT @DaraUnn: @joshuataddac I haven't slapped a bitch in two weeks,1
22315,"RT @jimjefferies: When People write a review of my comedy that starts with ""I'm not easily offended, but this was just not funny"" that cunt&#8230;",1
22316,RT @drunksixthgrade: my new years resolution is to fuck ur bitch 2014 times,1
22317,@WendyDavisTexas your 30 second add just ruined it. A new low picking on a cripple,0
22318,"*squak squak squak squak*
Me: bird shut up!!!
*squak*
Alex: that was an act of defiance 
@Alextalksback",0
22319,I'm not a ho because I think two men and one woman together is a THREESOME and NOT a TRAIN. #getyamindright,1
22320,RT @602StrangeAngel: Your Swags off fag sauce,2
22321,"RT @C_Phil_13: Man... I was trying to eat &#128555; ""@kylegotjokes: ""Nigga you said it was bitches out here, I showed up for nothin!"" http://t.co/u&#8230;",2
22322,@kieffer_jason bitch what? No it must of flew over u head cuz u didn't show up at Plano senior high school in Plano tx fuck boy,1
22323,@Luis3Baez belle bitch?,1
22324,&#8220;@MsFoxyBaby: #ImAddictedTo girls w fat pussy slim waist fat ass n innocent smiles&#8221; truuuuuu,1
22325,"@Dswizzle3 bitch your unknown u dont have a mixtape and you damn sure cant rap, u couldn't rap if your life depend on it",1
22326,@BBCandice @dorothy5334 @JoyGrenade if u cant talk without talking about ur cunt mama im thru talking,1
22327,"Im sorry, I use to be on that shit, but im not worried about the next bitch #unbothered #threatenwho",1
22328,I be lying in got theses bitches like u on my fuckin mind... but I be really focus just on this money!!,1
22329,"You can call me a bitch, OK! But a the thief get out of here. Smdh",1
22330,What you know about getting money low key .. Hanging with the street niccas fukn wit the OG's,1
22331,@gezus__ die in a car accident then faggot,2
22332,RT @Oz_lito: @1stBlocJeremiah ctfu bitch talm bout I needs my respect,1
22333,RT @Pimp_TigerWoods: Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;,1
22334,@JustCurrieOn @Christooshifty aint nobody asked yo faggot ass for a comment i know you peeped already you gay thats what u do for a living,1
22335,"Crying to the G20 that some Americans don't like you &amp; 'might' call you names, we call that being a crybaby bitch; 0bama.",1
22336,bitches http://t.co/NNg2e1Wmx9,1
22337,Good luck coming to see us in Vegas. That's where all the bitches are at &#128514;&#128536;,1
22338,"@jerryrscuba Bare ass me again, I cunt hear you",1
22339,@emilysteers WASP EGGS,0
22340,RT @danstfler: Hoes find a way to hoe...... no matter what http://t.co/kHsAmPbA68,1
22341,RT @Maxicat: Charlie Rangel Re-Writes History: On GOP &#8220;They Think They Won The Civil War&#8221; http://t.co/moCeUBRUTf,0
22342,RT @_hillzzz: this is real life &#128557; RT @NoWomanIsRight: She want to give u pussy so bad she mad at u cus u fucking it up,1
22343,"RT @WayneRoot: Well there's difference between Erick Erickson and me. I've always understood Obama is Muslim Jihadi sympathizer:
https://t.&#8230;",0
22344,Dumb bitches that think Buddha says namaste,1
22345,"Destiny's Child song ""Say My Name"" is the insecure bitches anthem.",1
22346,&#8220;@Leelucas_: Going dumb on this essay&#8221;&#128514; bitch you sad.,1
22347,&#8220;@codyaveresch: Paint brushes over Bugattis #StundentPainters bitch&#8221; paint me like one of your French girls,1
22348,@K_forKicKs likkadawgg turn up ya bitch...fw ya dawg man,1
22349,"I hate when ppl break up a fight like idc if they best friends, sisters, whatever let them bitches fight ctfuu",1
22350,Running dangerously low on cigarettes these bitches better last me till Monday or Tuesday,1
22351,drop it a day early fuck niggas need to hear it now &#8220;@YoungGizzle_: #ED1 was so hard &#128293;but that's trash compared to #ED2&#8221;,1
22352,@MichaelGT03 little bitch,1
22353,Is this retarded bitch really this stupid?,1
22354,Y'all bitches wanna be so different and y'all really so basic&#128553;&#128553;&#128553;,1
22355,"So bitch shoot me a look, it better be a blank stare, or get shanked in the pancreas",1
22356,Lmao that the funniest way to disrespect a person by calling him a itty bitty bitch. Makes me feel low in life,1
22357,My lil bitch a vet she say she need a dog,1
22358,RT @right_in_the: pussy,1
22359,RT @LaneBelgarde: @gillis_seth yeah right queer. The only piece of ass you've ever got is when it finger broke thru the toilet paper&#128514;,1
22360,I need a bad bitch thats gon treat me good,1
22361,She be thinking she throwing that pussy back so good and all she doing is throwing ya nut process off,1
22362,Hugh Hefner has lived the life that most of us men only dream of. The man is 88 and still gettin all the pussy he wants.,1
22363,RT @CaNdY_n_VoDkA: -You hoes ain't leaving a ain't shit nigga bc he's YO ain't shit nigga n you don't want the other hoe to win.,1
22364,RT @Randality: @WeDont_SmokeREG &#128514;she a dumb bitch smh,1
22365,ur trash! http://t.co/6KN7PzTgl8,1
22366,RT @AriaunaDaVon: &#8220;@WhitDAWGem_: &#8220;@AriaunaDaVon: @WhitDAWGem_ bitch go to sleep. You have work in the morning.&#8221; Lol yes master&#8221; &#128557;&#128514;&#128530;,1
22367,RT @KeyshBeChillin Have you bitches done your Kegals today?,1
22368,@therealduxy @TKFan01 *too pretty...not *to pretty. Jeezus...my redneck education is showing.,0
22369,Use to trap them birds now I'm fly like a birdddd,0
22370,I'll start at the butt and work my way to the pussy,1
22371,"no paper hoe, but you can have some more of me",1
22372,@TexasKid1980 @Eric_Mariners @elchavaloko lol naw that bitch was just a sociopath,1
22373,"I love when people bitch about athletes being payed to much.

Like they'd turn down millions

What the fuck ever!",1
22374,You a hoe if you crying because yo ass pregnant. It was all smiles while you was riding that dick bitch.,2
22375,RT @KevinTheGee: &#8220;@TropicalBlanket: @KevinTheGee finished the essay and the quiz bitch&#8221;good job bud proud of you,1
22376,"These bitches gotta realize that ""their nigga"" WANTS ME &#128514; if he doesn't now he did several occasions before &#128564;",1
22377,Known to take a nigga bitch real quick,1
22378,"RT @alisonkent: Also as part of my release day gift (yes, we get those!) this adorable bumblebee bear! #Montlake http://t.co/SC3AjXCiRB",0
22379,#CelebrityLeakedPhotos YEAH&gt; NOW YOU KNOW how it feels knowing the #NSA is on all our phones. Quit whining like #muslim #bitches.,1
22380,I've been tryin to tell niggas RT @_nicarrag Lesbian porn have the finest bitches,1
22381,Y'all hoes love everyday,1
22382,RT @BaddieBellaDona: Instant mashed potatoes are trash &#128686;,0
22383,"@AnthonyCumia Enjoy it,I'm happy for you,but I hate the Yankees,and yes the Sox did choke",0
22384,LMAO what a comeback. &#8220;@somethinzfuckee: @0beyYourMaster @traybonmartin says the twat with the sides of her head shaved like a damn asshole.,1
22385,It bothers me when a ugly girl has a bad bitch attitude.,1
22386,@tayscalf if you ain't with someone you can still sleep around be a hoe and not the cheatin,1
22387,RT @MarijuanaPosts: Ever leave me around your bitch I&#8217;mma get her stoned.,1
22388,Tf I'm acting like a sad ass bitch for ? Old Anthony coming back fashoo &#128076;&#128076;&#128076;&#128588; .,1
22389,@espinosa_32 you're a bitch,1
22390,@Rugarickrockers Ima make you a sick entrance song my nig,1
22391,"Those ""tell me about yourself "" lookin ass niggas ... Ima crazy bitch that's all you need to know.",1
22392,"Kierstens a bitch. Squid hands, squid hands&#128025;",1
22393,My managers a stupid cunt yes I said it,2
22394,RT @Pinkypromise_12: Lmao these niggas act like lil bitches,1
22395,bitches be hating &#128514;&#128557;,1
22396,@MARCO_naw_POLO Slutty ass dykes,1
22397,"RT @ChingonAbe: &#8220;@staycoolwheels: @mjs79 well he is at Genos. So he is the ultimate faggot&#8221;
@elmaestro1 got to show this queer how to eat &#8230;",2
22398,@juicygenie only bad bitches in $roe r u &amp; @flightrisk_,1
22399,How can you say you don't want a nigga that's friendly but your pussy is like Casper the friendly ghost?,1
22400,#TBT love you forever ling ling &#128115;&#128114;&#128152; @brittneycordova http://t.co/KEcfNjyrwE,0
22401,RT @SAVx: A day later and y'all still gassing Rihanna trash ass nudes.,1
22402,This bitch looks like a tranny tho.,1
22403,@frances_simply you still ugly then a hoe and you still look like muffie off Arthur &#128527;&#128527;&#128526;&#128526;,1
22404,RT @theHIGHESTpeak_: Ya lil dumb ass bitch ian fwy,1
22405,1 good girl is worth 1000 hoes,1
22406,"RT @ASAP_Ford: I hate when a nigga ask me ""Where the hoes?"" .... Nigga idfk !",2
22407,What kind of stupid question is that,1
22408,Seeing so many basic bitches rn,1
22409,Why you fuckin wit a niggah if you aint fuckin wit a real niggah,1
22410,Hit his bitch I'm like shaggy I'm like no it wasn't me,1
22411,@savannacurry_ just be like me make bitches move,1
22412,"RT @YungUgIy: just because i think you're fine don't mean i want you, you appealing to my eyes, not my heart bitch.",1
22413,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/NPVP80gFh6,0
22414,"RT @jusangel_: Bae will always be bae . Even when bae is not bae, that's still bae . Therefore , you hoes can move around please &#9996;&#65039;",1
22415,"@AdamHarmon @JeffJeffAllen Yeah tht a bitch, we ain't gay Brah. Chill",1
22416,"RT @trayn1gga: 1? Smh &#128514; RT @WombRaider773: &#8220;@HOFSportsTalk: Yoo &#128514;&#128514; http://t.co/4SqZ7Tvp4v&#8221;

What a fuckin EGO bust. #pussy",1
22417,"RT @TheAtlantic: Meanwhile, in Canada: A monkey in a winter coat escapes in an IKEA http://t.co/Q9YUYVEl via @TheAtlanticWire",0
22418,If @UnLike_Society post 1 more pic of his waves I'm bringing my S-Curl back on these hoes for the 2014,1
22419,@kirstynehbu faggot,2
22420,Nigga a dyke RT @2Girls1Richard: .. RT @_AyooTeezy: Melo garbage ass just now hitting 20k,1
22421,how the fuck do all these fucking faggot ass randos even find zoe's ask account????,2
22422,RT @Brezsha_Imani: He tweet like a bitch broke his heart,1
22423,@_tonydennis it's trash ik just wanted to fuck with Dorsey,1
22424,"I miss her but I can't bitch I was the one who fucked up, whatever",1
22425,@kimcampano &#128553;&#128557;&#128557; bitches needa take notes,1
22426,Even my moms knows I don't fuck with ghetto people,1
22427,@alyssadugan15 cry about it. You still can't even talk to me even though I'm supposedly the shady bitch that won't confront you lol,1
22428,@_Maniac_Mind_ I don't got any beef with you but tell yo boy Alex to stop acting like bitch and bring his duck ass up here.,1
22429,What a fucking retard,1
22430,@RichBum_Mitch say how you do that I got this lil bitch who ain't getting the memo,1
22431,Hoes will be hoes.,1
22432,RT @IamMrEchols: 9 times outta 10 a bitch gonna know if she a hoe or not,1
22433,"RT @OHHHME: I just want the money, ian trippin on these hoes",1
22434,I can't wait to turnup with my bitches . I miss them &#128553;&#128553;,1
22435,Join my crew bitches,1
22436,"RT @MrRigginss: my ""bitch stfu"" game strong asf '",1
22437,"RT @WhenARapperSaid: When Tyler the Creator said ""Rape a pregnant bitch and tell my friends I had a threesome"" http://t.co/ZkvwfK18d0",1
22438,I'm going thru it my bitch ain't even my bitch she let the whole team hit,1
22439,all I eva wanted was some muh fuckin guala,1
22440,"Any solution to ZOG which doesn't deal with demographics - only laws - is no solution.
#NorthwestImperative
http://t.co/Vhy5s2apCn",0
22441,@IIiirb bitch ass,1
22442,RT @mediacrooks: I believe the time for uncouth/uncivilised people to be sentenced to death for racial slurs/attacks against NE citizens...,1
22443,@TheMilkMan57 @wyattnuckels @grizzboadams haha the little shit talkier brought his other bitch,1
22444,"Fuck Staten Island, place is for pussies",1
22445,bitch betta get it right...shout out....ddaaawwgggffaaaccee cccaalldddeerooonn......dese hoes be aktin... http://t.co/FElt4DNd,1
22446,"RT @DamnitCorn: ""Chunky girl seeks Studly man for nasty sex"" in my head I was like ""this bitch may have well emailed me directly for this s&#8230;",1
22447,RT @weirdstyle: I have 0 hoes lmfao,1
22448,@supasaiyansarah haha same here bitch is trippin #brokeass,1
22449,"Bitches complain about they baby daddies not being shit, but bitch you KNEW he wasn't shit you didn't HAVE to keep that baby you CHOSE to &#9995;&#128514;",1
22450,RT @MikeTInnes: @AaronWorthing @corrcomm @Icampintense @CarolCNN @CNN So glad Charlie agrees with Carol and CNN that assaulting girls is OK&#8230;,0
22451,"RT @baskgod: Main bitches saying ""I hate a 'send me a pic' ass nigga"" be answering every single one of DJ Rice-a-Roni's request",1
22452,Rich people earned their wealth through hard work alone,0
22453,Which one of you hoes then downloaded that JailMail app....,1
22454,"RT @bitchdicknigga: @Tronkitty bet nigger, I'm waiting for the car keys",1
22455,RT @versaceezy: she said &#8220;i want a man who can pick me up during sex&#8221; bitch you lucky i picked you up at all gas prices high as hell,1
22456,Fuck you tweetin me emojis for faggot RT @FrancoisKilljoy: @202SOLE &#9786;&#65039; http://t.co/R6UeWFUr8W,1
22457,@insta_trixx @itsjustlindaa @_xojaclyn my name is ollie bitch,1
22458,@JayJuice22 @Ish_MallyMal no song I've heard was good is what I mean by he's trash,0
22459,RT @ProBirdRights: A marry between a man and woman people sloppery slop;then what is prevent a bird from marriage my sandwich??? I'm in lo&#8230;,0
22460,"@joeylattime Ill fucking merk a bitch dude, dont fuck with me",1
